TrialNum,BlockNum,ParticipantID,RT,Performance,MedPupil_Pat,MedPupil_Fdb,AUCPupil_Pat,AUCPupil_Fdb,MaxPupil_Pat,MaxPupil_Fdb,MeanGazeX_Pat,MeanGazeY_Pat,MeanGazeX_Fdb,MeanGazeY_Fdb
30,1,sr_52_27,0.889,1,-0.762425126143603,0.974295372787694,-744.636146175978,493.266721217454,0.610411077773518,2.19826981965356,999.401198801199,513.837162837163,1045.1892,370.3658
31,1,sr_52_27,1.185,0,-0.114347669079265,0.124534736028454,-190.610876909904,336.785854884574,0.656591001950191,2.48078391368186,1006.08531468531,492.507292707293,1056.57943820225,450.468988764045
32,1,sr_52_27,0.943,1,-0.663298637893431,1.03733121890756,-402.001862248478,1109.43916008572,0.746314345016485,2.14683305061731,992.311588411589,559.923876123876,1048.6387,461.1616
33,1,sr_52_27,0.91,1,-0.64852232025568,-0.427489747783837,-515.752474623293,-484.059283347299,0.279814484126063,0.341703604418179,1010.06593406593,541.344455544456,1049.14122222222,407.906888888889
34,1,sr_52_27,1.766,1,-0.209617169763352,0.428742567422449,-252.727554653858,127.325331979479,0.627229599245506,1.45768822497949,982.654645354645,528.061938061938,1025.79165487977,477.649222065064
35,1,sr_52_27,0.972,0,0.0536697094825205,0.45173730547487,78.0721788554468,606.97117200251,0.979408304813566,2.42356051353,1009.88741258741,562.351748251749,1032.28174946004,354.26090712743
36,1,sr_52_27,0.968,0,-0.15483592579267,-0.231159315848966,-234.182570132863,332.007727392104,1.15962245851021,2.26207142599004,1011.66993006993,510.961838161838,1068.2483,466.3668
37,1,sr_52_27,0.878,1,-0.139737773458898,0.655088304446679,-285.614276996242,902.142244205655,0.922910135045297,2.52984111863701,974.17022977023,489.559140859141,1044.70788013319,407.712208657048
38,1,sr_52_27,1.88,0,0.1009764158635,0.938030188889244,287.807980577531,922.408840431862,0.990346049703353,1.54838189838718,1022.95014985015,567.995504495505,1027.0157,410.1019
39,1,sr_52_27,1.657,1,0.52374355466524,0.555759921081371,385.858669420888,777.267151163164,1.40099199446723,2.03491604950663,1063.31738261738,516.283416583417,1046.61726862302,492.129571106095
40,1,sr_52_27,1.027,1,-0.696376652548858,0.960859548727934,-817.520618862192,892.733273421746,0.913509942977169,2.17300945594753,961.288911088911,563.742857142857,1050.1544,470.0145
41,1,sr_52_27,0.459,1,0.34715273980897,0.772356914867139,385.118566439645,240.993364565868,1.08308304279426,2.23604051747122,988.835564435564,523.492107892108,1047.38625592417,438.905331753554
42,1,sr_52_27,0.821,1,0.558723081800575,-0.682829246536019,762.93976985212,-836.308943051247,2.31369930531395,0.166653925483756,996.200399600399,547.167332667333,1044.1414,377.2646
43,1,sr_52_27,0.768,1,0.615019828745678,0.621813565731606,397.02919007823,780.588529500759,1.32836221226804,1.93979854100149,1035.50639360639,476.797302697303,1045.33817980022,461.266703662597
44,1,sr_52_27,0.582,1,-0.409943906583784,0.385049068685715,-414.887240562987,361.321672683584,1.21387153226456,1.03626671864052,971.444555444555,536.578521478521,1041.8584,455.4439
45,1,sr_52_27,0.646,0,-0.616717736833334,0.653743176037333,-500.167720878762,201.735196776403,1.49579285084696,1.7764760757835,984.702897102897,531.202497502497,1035.66316964286,447.060491071429
46,1,sr_52_27,0.857,1,0.555199547476573,-1.59860882063008,599.809226396798,-1060.97727734184,1.37536977405159,0.48627767969716,975.456043956044,495.804095904096,1055.7608,444.6732
47,1,sr_52_27,1.366,1,0.313865032824421,0.468372876831139,431.669538487343,611.712337422651,1.15593278266103,2.22976229850772,1051.48011988012,508.407792207792,1047.81746724891,413.144213973799
48,1,sr_52_27,0.924,1,0.0210436637418139,0.482351524212667,-100.705430413827,115.292808642049,0.437125263382191,2.08336115761151,964.338061938062,498.54945054945,1049.58571428571,439.769371428571
49,1,sr_52_27,0.827,1,0.704213379078503,0.389558454300408,620.678547606165,434.406592339204,1.75709716583598,1.45454435354935,994.454745254745,545.014285714286,1041.8516,453.5279
50,1,sr_52_27,0.79,1,-0.270265070021345,0.43087450293258,-194.229439947149,141.107400988293,1.26717351163666,1.59501796542992,986.289610389611,539.933966033966,1036.13048780488,458.441097560975
51,2,sr_52_27,1.519,0,0.563996188460527,0.331991711928266,485.497970986946,535.849413957995,0.935653801834312,2.1332172227054,980.887512487512,542.522277722278,1023.64620320856,424.481497326203
52,2,sr_52_27,0.863,0,-0.387902112380822,0.507558287899567,-375.709273674679,685.252555432583,1.06982412063377,2.06940782327234,975.684315684316,503.501398601399,1066.2322,450.4715
53,2,sr_52_27,0.737,1,0.953071969970765,-0.213528475985827,801.593942929425,-631.75849735209,1.38514620921395,1.04668805514012,987.484315684316,544.345754245754,1034.62896237172,470.232497149373
54,2,sr_52_27,0.598,1,-0.228839739896481,1.08023689229154,-325.634706969477,1121.95221139449,0.568878832843094,1.92909127097596,1013.03896103896,545.652847152847,1002.9002,538.738
55,2,sr_52_27,1.73,1,0.362049532317422,-0.0213688140844838,443.167518125755,-424.736886410978,2.11243763545655,0.862160418928603,988.858641358641,545.29050949051,993.2342,529.7477
56,2,sr_52_27,0.653,0,-0.379247418190157,0.925964025991167,-215.501032627564,1045.60178056003,0.681525133617986,2.4248817622418,1000.18231768232,527.597402597402,1055.8712,408.083
57,2,sr_52_27,1.182,0,0.626806049734253,0.0861092815536578,675.582943281179,80.8970278748073,1.19772810309265,1.77536688649055,1050.59290709291,489.855144855145,1050.53067776457,465.463139120095
58,2,sr_52_27,0.964,1,-0.0180121699636274,0.354916033009261,125.030843293093,875.071481706225,1.35124660513086,2.36427545499751,973.441058941059,493.938661338661,1045.3623,465.4478
59,2,sr_52_27,0.921,1,0.563301662334422,-0.178594442378604,638.127183752621,164.902689048063,1.53347349157453,2.03894116731308,1048.28051948052,488.753346653347,1063.8939,483.0256
60,2,sr_52_27,1.025,1,0.00578022481080078,0.221426708983782,24.9716262179107,65.8102897028972,1.88897761954698,1.79785516496298,968.291508491508,541.822677322677,1023.77159904535,383.102028639618
61,2,sr_52_27,0.732,1,-0.00178313971960826,0.683760155582498,317.658272611957,412.750906815577,1.73927919755558,1.63046280147588,983.733266733267,507.312887112887,1045.02903575298,390.733044420368
62,2,sr_52_27,1.044,0,-0.491487844256135,0.965392098375853,-398.781544419115,1046.95817733366,0.830591818986417,1.50977784206396,973.787212787213,543.113886113886,1048.8998,434.1876
63,2,sr_52_27,0.939,1,-0.330629674600487,0.102727730665239,-266.098817343645,116.937398494327,0.605028359495967,1.08999782807331,1011.78891108891,532.730869130869,1028.39073684211,517.839789473684
64,2,sr_52_27,0.849,1,0.703331939164384,0.0438535569686994,415.371594765641,-21.9546409144137,1.63016642225021,2.34311602462392,1002.8977022977,539.374125874126,1054.03777267509,474.831802525832
65,2,sr_52_27,0.795,1,0.314180887051548,0.84047460504358,203.76154116283,956.041529296407,1.09192604808422,1.92814828889378,1056.45974025974,527.416783216783,1076.4851,416.7477
66,2,sr_52_27,0.576,0,-0.408237417934054,-0.0739101027281218,-249.557315954438,6.18505026914606,0.761908185286709,1.30519007249635,1074.06993006993,533.543556443557,1059.3303,531.7071
67,2,sr_52_27,0.621,1,0.299907276892291,-0.185439507308082,345.69479827166,45.567665234743,1.73238710598854,1.61929659316515,984.567632367632,532.044355644356,1066.19760273973,479.626826484018
68,2,sr_52_27,1.504,0,-0.456424257022149,-0.419997805572313,-534.594129058683,-447.825918237596,0.635838230450595,0.704642166669351,948.409190809191,534.025774225774,1011.83401273885,459.02152866242
